seed,label,RESCHEDULING_HORIZON,CONFLICT_WINDOW,RETRACK_CONFLICT_WINDOW,SWITCH_PENALTY,min_objective_improvement,TED_combined,TED_passenger,TED_freight,delay_ratio,n_platform_switches,n_rescheduled,n_evaluated,n_skipped_no_improvement,total_steps,total_solve_time_s,mean_solve_time_s,trigger_rate_pct,trigger_rate_mc_pct,deadlock,switch_penalty,min_obj_improvement
19,SP120_MOI300,3600,1200,900,120.0,300.0,43329.59999999996,39508.89999999997,3820.69999999999,0.5462226774943645,10,15,0,79,10902,0.9699273109436036,0.0646618207295735,0.1375894331315355,1500.0,False,120,300
20,SP120_MOI300,3600,1200,900,120.0,300.0,44458.09999999997,39279.49999999997,5178.599999999998,0.7446773468642385,9,12,0,81,10923,0.8707253932952881,0.072560449441274,0.1098599285910464,1200.0,False,120,300
21,SP120_MOI300,3600,1200,900,120.0,300.0,40382.09999999993,37421.199999999946,2960.8999999999855,0.446917907378821,8,11,0,83,10903,0.7422142028808594,0.0674740184437144,0.1008896633953957,1100.0,False,120,300
22,SP120_MOI300,3600,1200,900,120.0,300.0,41074.59999999997,36404.79999999999,4669.79999999998,0.7245383171304999,10,13,0,81,10880,1.0258378982543943,0.0789106075580303,0.119485294117647,1300.0,False,120,300
23,SP120_MOI300,3600,1200,900,120.0,300.0,41065.79999999996,34551.99999999996,6513.799999999993,1.0648365642229962,14,14,0,80,10875,0.9584672451019288,0.0684619460787091,0.128735632183908,1400.0,False,120,300
24,SP120_MOI300,3600,1200,900,120.0,300.0,42152.29999999995,35800.799999999974,6351.499999999981,1.00208669902643,9,11,0,83,10891,0.601121187210083,0.054647380655462,0.1010008263703975,1100.0,False,120,300
0,SP180_MOI-10000,3600,1200,900,180.0,-10000.0,39280.4,36709.50000000001,2570.8999999999924,0.3955746401543798,10,94,0,0,10893,4.425882816314697,0.0470838597480286,0.862939502432755,9400.0,False,180,-10000
1,SP180_MOI-10000,3600,1200,900,180.0,-10000.0,41863.49999999999,39565.8,2297.6999999999925,0.3280160538247056,10,94,0,0,10890,4.4615771770477295,0.0474635869898694,0.8631772268135905,9400.0,False,180,-10000
2,SP180_MOI-10000,3600,1200,900,180.0,-10000.0,39100.29999999998,35205.999999999985,3894.299999999994,0.6247905420716867,10,94,0,0,10873,4.495286703109741,0.0478221989692525,0.864526809528189,9400.0,False,180,-10000
3,SP180_MOI-10000,3600,1200,900,180.0,-10000.0,40471.50000000001,37624.600000000006,2846.899999999999,0.4273877279145107,8,93,0,0,10904,4.359877586364746,0.0468804041544596,0.8528980190755686,9300.0,False,180,-10000
4,SP180_MOI-10000,3600,1200,900,180.0,-10000.0,44956.199999999975,42164.19999999997,2792.0000000000073,0.3740186651756195,10,94,0,0,10912,4.595394849777222,0.0488871792529491,0.8614369501466275,9400.0,False,180,-10000
5,SP180_MOI-10000,3600,1200,900,180.0,-10000.0,46695.89999999998,44555.999999999985,2139.899999999997,0.2712745240216285,9,94,0,0,10935,4.730017423629761,0.0503193342939336,0.8596250571559213,9400.0,False,180,-10000
6,SP180_MOI-10000,3600,1200,900,180.0,-10000.0,41746.19999999998,37567.49999999999,4178.69999999999,0.6282762236765018,10,94,0,0,10871,4.326878309249878,0.0460306203111689,0.8646858614662865,9400.0,False,180,-10000
7,SP180_MOI-10000,3600,1200,900,180.0,-10000.0,40925.49999999998,38938.499999999985,1986.9999999999895,0.2882307927956821,10,94,0,0,10912,4.491900682449341,0.0477861774728653,0.8614369501466275,9400.0,False,180,-10000
8,SP180_MOI-10000,3600,1200,900,180.0,-10000.0,39520.89999999999,36984.30000000001,2536.5999999999767,0.3873970520250121,10,93,0,0,10875,4.373804092407227,0.0470301515312605,0.8551724137931035,9300.0,False,180,-10000
9,SP180_MOI-10000,3600,1200,900,180.0,-10000.0,39197.399999999994,36258.89999999999,2938.500000000011,0.4577546841928847,12,94,0,0,10869,4.358906269073486,0.0463713432880158,0.8648449719385408,9400.0,False,180,-10000
10,SP180_MOI-10000,3600,1200,900,180.0,-10000.0,37727.49999999996,33940.29999999998,3787.1999999999825,0.6302665964248187,10,94,0,0,10871,4.457376718521118,0.0474189012608629,0.8646858614662865,9400.0,False,180,-10000
11,SP180_MOI-10000,3600,1200,900,180.0,-10000.0,40334.3,36977.1,3357.199999999995,0.5128213449363558,11,94,0,0,10887,4.397002220153809,0.0467766193633383,0.8634150822081382,9400.0,False,180,-10000
12,SP180_MOI-10000,3600,1200,900,180.0,-10000.0,48353.89999999998,39366.49999999998,8987.399999999998,1.2895227059656211,14,94,0,0,10894,4.574622869491577,0.048666200739272,0.8628602900679273,9400.0,False,180,-10000
13,SP180_MOI-10000,3600,1200,900,180.0,-10000.0,39355.19999999999,35828.799999999996,3526.399999999998,0.5559311853242989,11,94,0,0,10869,4.356611013412476,0.0463469256746008,0.8648449719385408,9400.0,False,180,-10000
14,SP180_MOI-10000,3600,1200,900,180.0,-10000.0,36687.200000000026,33468.50000000003,3218.7,0.5014632095424477,10,74,0,0,8374,124.13280510902403,1.677470339311136,0.8836876044900884,7400.0,True,180,-10000
15,SP180_MOI-10000,3600,1200,900,180.0,-10000.0,40730.2,37967.899999999994,2762.3,0.4109377068060588,11,93,0,0,10889,4.702939987182617,0.0505692471740066,0.8540729176232895,9300.0,False,180,-10000
16,SP180_MOI-10000,3600,1200,900,180.0,-10000.0,40294.49999999996,36728.799999999974,3565.69999999999,0.5483524501896994,10,94,0,0,10885,4.7184624671936035,0.0501964092254638,0.8635737253100597,9400.0,False,180,-10000
17,SP180_MOI-10000,3600,1200,900,180.0,-10000.0,41790.600000000035,39735.70000000003,2054.9000000000024,0.2920999957770419,9,93,0,0,10905,4.763773441314697,0.0512233703367171,0.8528198074277854,9300.0,False,180,-10000
18,SP180_MOI-10000,3600,1200,900,180.0,-10000.0,45340.49999999999,38729.0,6611.4999999999945,0.9642406703781892,13,94,0,0,10882,4.678209543228149,0.0497681866300867,0.863811799301599,9400.0,False,180,-10000
19,SP180_MOI-10000,3600,1200,900,180.0,-10000.0,44178.8,40623.80000000001,3554.9999999999914,0.4942888186208591,10,94,0,0,10897,4.7624335289001465,0.0506641864776611,0.8626227402037258,9400.0,False,180,-10000
20,SP180_MOI-10000,3600,1200,900,180.0,-10000.0,43312.60000000002,40807.7,2504.9000000000137,0.3467129008485193,9,94,0,0,10900,4.965517997741699,0.0528246595504436,0.8623853211009175,9400.0,False,180,-10000
21,SP180_MOI-10000,3600,1200,900,180.0,-10000.0,39731.29999999997,37435.89999999999,2295.3999999999783,0.3463313657111557,10,94,0,0,10885,4.775487184524536,0.0508030551545163,0.8635737253100597,9400.0,False,180,-10000
22,SP180_MOI-10000,3600,1200,900,180.0,-10000.0,40075.80000000001,37699.00000000001,2376.800000000001,0.3561102999496591,14,94,0,0,10871,4.904214382171631,0.0521724934273577,0.8646858614662865,9400.0,False,180,-10000
23,SP180_MOI-10000,3600,1200,900,180.0,-10000.0,42260.99999999995,37528.49999999997,4732.499999999986,0.7122806447319803,14,94,0,0,10868,4.682071924209595,0.0498092757894637,0.8649245491350755,9400.0,False,180,-10000
24,SP180_MOI-10000,3600,1200,900,180.0,-10000.0,38343.50000000001,36141.90000000001,2201.5999999999954,0.3440718664212717,12,94,0,0,10865,4.833171606063843,0.0514167192134451,0.8651633686148182,9400.0,False,180,-10000
0,SP180_MOI60,3600,1200,900,180.0,60.0,42517.500000000015,38015.1,4502.400000000014,0.668974656427013,10,45,0,49,10899,2.8700032234191895,0.0637778494093153,0.4128819157720891,4500.0,False,180,60
1,SP180_MOI60,3600,1200,900,180.0,60.0,39614.89999999998,37341.799999999974,2273.100000000003,0.3438309918608144,9,42,0,52,10897,2.9848473072052,0.0710677930286952,0.3854271817931541,4200.0,False,180,60
2,SP180_MOI60,3600,1200,900,180.0,60.0,41934.3,36155.7,5778.599999999997,0.9027501842078792,9,44,0,50,10878,2.698533535003662,0.0613303076137196,0.404486118771833,4400.0,False,180,60
3,SP180_MOI60,3600,1200,900,180.0,60.0,39691.7,36120.000000000015,3571.699999999991,0.5585331556593999,8,45,0,48,10866,2.8435871601104736,0.0631908257802327,0.4141358365543898,4500.0,False,180,60
4,SP180_MOI60,3600,1200,900,180.0,60.0,47769.89999999998,40461.5,7308.399999999982,1.0202393185327556,11,38,0,56,10906,2.449103593826294,0.0644500945743761,0.3484320557491289,3800.0,False,180,60
5,SP180_MOI60,3600,1200,900,180.0,60.0,42573.799999999974,39119.7,3454.0999999999804,0.498724975615133,11,45,0,49,10912,2.7757232189178467,0.0616827381981743,0.4123900293255131,4500.0,False,180,60
6,SP180_MOI60,3600,1200,900,180.0,60.0,40570.3,36250.100000000006,4320.199999999991,0.6731570062209136,13,46,0,48,10902,2.908898115158081,0.0632369155469148,0.4219409282700421,4600.0,False,180,60
7,SP180_MOI60,3600,1200,900,180.0,60.0,37670.89999999998,34193.49999999999,3477.3999999999837,0.574424321054526,11,39,0,55,10877,2.3096981048583984,0.0592230283297025,0.3585547485519904,3900.0,False,180,60
8,SP180_MOI60,3600,1200,900,180.0,60.0,40789.59999999996,35824.39999999999,4965.199999999977,0.7828517882894197,8,38,0,55,10891,2.5586607456207275,0.0673331775163349,0.3489119456431916,3800.0,False,180,60
9,SP180_MOI60,3600,1200,900,180.0,60.0,39464.29999999998,36249.39999999998,3214.9000000000015,0.5009430697966237,10,43,0,51,10893,2.799749851226806,0.0651104616564373,0.3947489213256219,4300.0,False,180,60
10,SP180_MOI60,3600,1200,900,180.0,60.0,36851.09999999996,33392.39999999999,3458.6999999999753,0.5850419211004214,10,46,0,48,10869,2.8635849952697754,0.0622518477232559,0.4232220075443922,4600.0,False,180,60
11,SP180_MOI60,3600,1200,900,180.0,60.0,42411.79999999999,39039.89999999999,3371.899999999999,0.4878515806412651,9,44,0,50,10924,2.7023847103118896,0.0614178343252702,0.4027828634199927,4400.0,False,180,60
12,SP180_MOI60,3600,1200,900,180.0,60.0,48688.69999999998,40429.69999999999,8258.999999999993,1.153848192386692,11,45,0,49,10910,3.0901131629943848,0.0686691813998752,0.4124656278643446,4500.0,False,180,60
13,SP180_MOI60,3600,1200,900,180.0,60.0,38538.499999999985,35037.19999999998,3501.3000000000015,0.5644450363149351,9,43,0,51,10894,2.728546619415283,0.0634545725445414,0.3947126858821369,4300.0,False,180,60
14,SP180_MOI60,3600,1200,900,180.0,60.0,40047.99999999995,38430.29999999997,1617.6999999999834,0.2377639118492017,9,43,0,51,10891,2.86336898803711,0.0665899764659792,0.3948214121751905,4300.0,False,180,60
15,SP180_MOI60,3600,1200,900,180.0,60.0,43056.69999999999,39349.9,3706.7999999999897,0.5320803836886455,9,44,0,51,10889,2.832303524017334,0.0643705346367575,0.4040775094131693,4400.0,False,180,60
16,SP180_MOI60,3600,1200,900,180.0,60.0,40522.69999999998,36662.89999999998,3859.800000000004,0.5946476599589157,9,40,0,54,10904,2.6229562759399414,0.0655739068984985,0.3668378576669112,4000.0,False,180,60
17,SP180_MOI60,3600,1200,900,180.0,60.0,43355.70000000003,40940.00000000003,2415.7000000000053,0.3332858592311455,9,42,0,51,10913,2.67248010635376,0.0636304787227085,0.3848620910840282,4200.0,False,180,60
18,SP180_MOI60,3600,1200,900,180.0,60.0,43561.699999999975,37139.099999999984,6422.599999999989,0.9767900486738572,12,46,0,48,10893,2.951183557510376,0.0641561642937038,0.4222895437436886,4600.0,False,180,60
19,SP180_MOI60,3600,1200,900,180.0,60.0,41586.599999999955,39431.099999999984,2155.499999999974,0.3087669879364724,9,44,0,51,10898,2.819613218307495,0.0640821185978976,0.403743806202973,4400.0,False,180,60
20,SP180_MOI60,3600,1200,900,180.0,60.0,41447.8,38393.7,3054.100000000003,0.4493088910219851,7,45,0,49,10903,2.834934949874878,0.0629985544416639,0.4127304411629827,4500.0,False,180,60
21,SP180_MOI60,3600,1200,900,180.0,60.0,40215.39999999992,38451.299999999945,1764.09999999998,0.2591396686940895,9,40,0,55,10889,2.369797945022583,0.0592449486255645,0.3673431903756084,4000.0,False,180,60
22,SP180_MOI60,3600,1200,900,180.0,60.0,39437.099999999984,36876.59999999999,2560.4999999999955,0.3921892038746624,8,43,0,51,10882,2.73860239982605,0.0636884279029313,0.3951479507443485,4300.0,False,180,60
23,SP180_MOI60,3600,1200,900,180.0,60.0,40780.400000000016,38315.90000000001,2464.5000000000105,0.3633051197378293,9,39,0,55,10886,2.47943115234375,0.0635751577524038,0.3582583134300937,3900.0,False,180,60
24,SP180_MOI60,3600,1200,900,180.0,60.0,39282.59999999997,35494.89999999997,3787.6999999999966,0.6027418456866067,12,41,0,53,10871,2.6294541358947754,0.0641330277047506,0.3771502161714654,4100.0,False,180,60
0,SP180_MOI120,3600,1200,900,180.0,120.0,42312.899999999965,36499.39999999997,5813.499999999993,0.8996501944605196,5,31,0,63,10899,2.1522648334503174,0.069427897853236,0.2844297641985503,3100.0,False,180,120
1,SP180_MOI120,3600,1200,900,180.0,120.0,42159.399999999994,37380.79999999998,4778.60000000001,0.7220608758189567,9,27,0,68,10902,1.7465753555297852,0.0646879761307327,0.2476609796367638,2700.0,False,180,120
2,SP180_MOI120,3600,1200,900,180.0,120.0,45907.600000000006,39969.0,5938.600000000002,0.8392329329955994,8,25,0,69,10903,1.6899428367614746,0.0675977134704589,0.2292946895349903,2500.0,False,180,120
3,SP180_MOI120,3600,1200,900,180.0,120.0,39671.19999999997,34993.29999999999,4677.899999999981,0.7550709471762903,7,23,0,70,10885,1.4617700576782229,0.0635552198990531,0.2112999540652274,2300.0,False,180,120
4,SP180_MOI120,3600,1200,900,180.0,120.0,46680.29999999995,41164.89999999998,5515.39999999997,0.756783538434893,9,30,0,64,10910,2.0064175128936768,0.0668805837631225,0.2749770852428964,3000.0,False,180,120
5,SP180_MOI120,3600,1200,900,180.0,120.0,43077.69999999997,40360.89999999999,2716.799999999982,0.3802056385819359,8,26,0,67,10915,1.6054174900054932,0.0617468265386728,0.2382043060009161,2600.0,False,180,120
6,SP180_MOI120,3600,1200,900,180.0,120.0,42981.69999999999,38345.399999999994,4636.299999999993,0.6829359648680862,9,34,0,60,10895,2.1238996982574463,0.0624676381840425,0.3120697567691601,3400.0,False,180,120
7,SP180_MOI120,3600,1200,900,180.0,120.0,42279.699999999946,37903.09999999997,4376.599999999978,0.6522045907637031,9,28,0,66,10914,1.974642992019653,0.0705229640007019,0.2565512186182884,2800.0,False,180,120
8,SP180_MOI120,3600,1200,900,180.0,120.0,41306.599999999955,35760.69999999998,5545.8999999999705,0.8759670086601565,6,30,0,64,10883,2.0573675632476807,0.0685789187749226,0.2756592851235873,3000.0,False,180,120
9,SP180_MOI120,3600,1200,900,180.0,120.0,40138.39999999998,36484.59999999998,3653.800000000002,0.5656618752226221,9,29,0,65,10895,1.8939592838287351,0.0653089408216805,0.2661771454795777,2900.0,False,180,120
10,SP180_MOI120,3600,1200,900,180.0,120.0,40791.09999999997,34764.29999999999,6026.799999999981,0.9792081449730216,7,31,0,63,10879,1.9174597263336184,0.0618535395591489,0.2849526610901737,3100.0,False,180,120
11,SP180_MOI120,3600,1200,900,180.0,120.0,38712.7,35213.200000000004,3499.4999999999977,0.5613351411801989,9,25,0,69,10875,1.702883005142212,0.0681153202056884,0.2298850574712643,2500.0,False,180,120
12,SP180_MOI120,3600,1200,900,180.0,120.0,49872.29999999998,40408.399999999994,9463.899999999989,1.322879281655178,8,24,0,70,10931,1.4821996688842771,0.0617583195368448,0.2195590522367578,2400.0,False,180,120
13,SP180_MOI120,3600,1200,900,180.0,120.0,39380.299999999974,35887.299999999974,3492.999999999998,0.5497680880894443,8,30,0,63,10898,1.917604923248291,0.0639201641082763,0.2752798678656634,3000.0,False,180,120
14,SP180_MOI120,3600,1200,900,180.0,120.0,40198.79999999995,35988.19999999996,4210.599999999992,0.6608540980251703,9,24,0,68,10878,1.482825517654419,0.0617843965689341,0.2206287920573635,2400.0,False,180,120
15,SP180_MOI120,3600,1200,900,180.0,120.0,41680.999999999985,38458.19999999999,3222.7999999999965,0.4733322852423586,8,27,0,67,10904,1.7465472221374512,0.0646869341532389,0.247615553925165,2700.0,False,180,120
16,SP180_MOI120,3600,1200,900,180.0,120.0,41145.29999999999,36968.39999999998,4176.900000000011,0.6381828805141708,9,28,0,65,10908,1.773249864578247,0.0633303523063659,0.2566923359002567,2800.0,False,180,120
17,SP180_MOI120,3600,1200,900,180.0,120.0,44112.99999999999,40342.3,3770.699999999997,0.5279381582220039,10,21,0,73,10931,1.2483303546905518,0.0594443026043119,0.1921141707071631,2100.0,False,180,120
18,SP180_MOI120,3600,1200,900,180.0,120.0,42749.59999999998,37617.39999999998,5132.199999999993,0.7706133419553268,11,20,0,73,10911,1.3236587047576904,0.0661829352378845,0.1833012556136009,2000.0,False,180,120
19,SP180_MOI120,3600,1200,900,180.0,120.0,46679.70000000001,42672.400000000016,4007.299999999995,0.5304280884234195,7,29,0,65,10942,2.785970687866211,0.0960679547540072,0.2650338146591117,2900.0,False,180,120
20,SP180_MOI120,3600,1200,900,180.0,120.0,43414.49999999997,39972.29999999998,3442.1999999999925,0.4864057370718225,6,32,0,62,10923,2.1445696353912354,0.0670178011059761,0.2929598095761238,3200.0,False,180,120
21,SP180_MOI120,3600,1200,900,180.0,120.0,38305.69999999998,36250.599999999984,2055.1,0.3202133888136328,9,24,0,70,10885,1.490980625152588,0.0621241927146911,0.2204869085898024,2400.0,False,180,120
22,SP180_MOI120,3600,1200,900,180.0,120.0,38158.699999999946,34160.49999999996,3998.1999999999807,0.6610921842607537,9,24,0,70,10881,1.6584441661834717,0.0691018402576446,0.2205679625034463,2400.0,False,180,120
23,SP180_MOI120,3600,1200,900,180.0,120.0,40623.899999999994,36971.69999999998,3652.200000000015,0.5579648728651909,9,20,0,74,10887,1.2686514854431152,0.0634325742721557,0.1837053366400294,2000.0,False,180,120
24,SP180_MOI120,3600,1200,900,180.0,120.0,39768.49999999998,35009.09999999999,4759.399999999987,0.7678793466602902,8,25,0,69,10878,1.5091586112976074,0.0603663444519042,0.2298216583930869,2500.0,False,180,120
0,SP180_MOI180,3600,1200,900,180.0,180.0,41697.499999999985,35772.19999999999,5925.299999999996,0.9355918289056308,6,27,0,67,10901,1.84375,0.068287037037037,0.2476836987432345,2700.0,False,180,180
1,SP180_MOI180,3600,1200,900,180.0,180.0,41496.19999999999,37821.69999999999,3674.5000000000023,0.5487555591596399,7,22,0,73,10915,1.5480539798736572,0.0703660899942571,0.2015574896930829,2200.0,False,180,180
2,SP180_MOI180,3600,1200,900,180.0,180.0,40081.40000000002,35405.600000000006,4675.800000000014,0.7459430891543346,7,16,0,78,10904,1.1339569091796875,0.0708723068237304,0.1467351430667645,1600.0,False,180,180
3,SP180_MOI180,3600,1200,900,180.0,180.0,38607.3,33971.799999999996,4635.5000000000055,0.7707255448911774,5,16,0,77,10890,1.0727808475494385,0.0670488029718399,0.1469237832874196,1600.0,False,180,180
4,SP180_MOI180,3600,1200,900,180.0,180.0,48159.299999999974,42488.49999999999,5670.79999999998,0.7538668705054877,6,23,0,71,10915,1.5739152431488037,0.0684310975282088,0.2107191937700412,2300.0,False,180,180
5,SP180_MOI180,3600,1200,900,180.0,180.0,41061.999999999935,37662.89999999996,3399.099999999979,0.5097672268442418,8,19,0,74,10901,1.1455764770507812,0.0602934987921463,0.1742959361526465,1900.0,False,180,180
6,SP180_MOI180,3600,1200,900,180.0,180.0,42358.49999999999,36447.899999999994,5910.599999999998,0.9159690202384018,9,27,0,67,10890,1.729552984237671,0.0640575179347285,0.2479338842975206,2700.0,False,180,180
7,SP180_MOI180,3600,1200,900,180.0,180.0,44626.799999999974,40742.999999999985,3883.799999999991,0.5384254505526861,7,19,0,75,10910,1.330413818359375,0.0700217799136513,0.1741521539871677,1900.0,False,180,180
8,SP180_MOI180,3600,1200,900,180.0,180.0,41876.79999999997,36248.59999999999,5628.199999999973,0.8770008427153766,7,21,0,73,10894,1.4981226921081543,0.071339175814674,0.1927666605470901,2100.0,False,180,180
9,SP180_MOI180,3600,1200,900,180.0,180.0,40074.19999999992,36233.399999999936,3840.799999999991,0.5987345656490697,8,18,0,76,10896,1.2388420104980469,0.0688245561387803,0.1651982378854625,1800.0,False,180,180
10,SP180_MOI180,3600,1200,900,180.0,180.0,39753.89999999994,33765.19999999998,5988.699999999961,1.001809067219602,6,25,0,69,10879,1.6550819873809814,0.0662032794952392,0.2298005331372369,2500.0,False,180,180
11,SP180_MOI180,3600,1200,900,180.0,180.0,44259.8,39768.7,4491.099999999996,0.6378712929492808,5,20,0,74,10913,1.325143814086914,0.0662571907043457,0.1832676624209658,2000.0,False,180,180
12,SP180_MOI180,3600,1200,900,180.0,180.0,45745.599999999984,39744.899999999994,6000.699999999989,0.852790263310857,5,22,0,72,10927,1.4458794593811035,0.0657217936082319,0.2013361398371007,2200.0,False,180,180
13,SP180_MOI180,3600,1200,900,180.0,180.0,42545.59999999999,38189.99999999999,4355.6,0.6441990164849554,5,21,0,73,10915,1.564838409423828,0.074516114734468,0.1923957856161246,2100.0,False,180,180
14,SP180_MOI180,3600,1200,900,180.0,180.0,40180.09999999998,35587.39999999999,4592.699999999991,0.7289429577711374,9,19,0,74,10882,1.1164186000823977,0.0587588736885472,0.1746002573056423,1900.0,False,180,180
15,SP180_MOI180,3600,1200,900,180.0,180.0,42066.8,38242.19999999999,3824.600000000009,0.5648912906235983,9,20,0,74,10894,1.3796603679656982,0.0689830183982849,0.1835872957591334,2000.0,False,180,180
16,SP180_MOI180,3600,1200,900,180.0,180.0,43588.49999999998,38932.49999999997,4656.000000000005,0.675495415776673,8,21,0,73,10900,1.4267005920410156,0.0679381234305245,0.1926605504587156,2100.0,False,180,180
17,SP180_MOI180,3600,1200,900,180.0,180.0,44081.7,39217.49999999999,4864.200000000009,0.7005727567517599,6,15,0,79,10915,1.0122032165527344,0.0674802144368489,0.1374255611543747,1500.0,False,180,180
18,SP180_MOI180,3600,1200,900,180.0,180.0,44626.899999999994,38390.29999999999,6236.600000000002,0.9175888151462718,9,22,0,71,10909,1.5208520889282229,0.0691296404058283,0.2016683472362269,2200.0,False,180,180
19,SP180_MOI180,3600,1200,900,180.0,180.0,43279.999999999985,38992.4,4287.599999999984,0.6210921237849539,6,21,0,73,10918,1.3951590061187744,0.066436143148513,0.1923429199487085,2100.0,False,180,180
20,SP180_MOI180,3600,1200,900,180.0,180.0,42886.29999999996,38290.39999999997,4595.89999999999,0.6779573820241968,6,15,0,79,10919,0.9658041000366212,0.0643869400024414,0.137375217510761,1500.0,False,180,180
21,SP180_MOI180,3600,1200,900,180.0,180.0,41906.89999999999,38769.59999999999,3137.299999999997,0.4570739348967648,7,20,0,74,10903,1.3208391666412354,0.0660419583320617,0.1834357516279922,2000.0,False,180,180
22,SP180_MOI180,3600,1200,900,180.0,180.0,40707.49999999996,36730.99999999998,3976.499999999984,0.611490847776272,9,21,0,73,10877,1.642657995223999,0.0782218092963809,0.1930679415279948,2100.0,False,180,180
23,SP180_MOI180,3600,1200,900,180.0,180.0,41480.7,37774.099999999984,3706.6000000000095,0.5542469633897373,8,19,0,75,10897,1.2517492771148682,0.0658815409007825,0.1743599155730935,1900.0,False,180,180
24,SP180_MOI180,3600,1200,900,180.0,180.0,41161.09999999996,35426.79999999998,5734.299999999985,0.9142610356324248,7,18,0,76,10874,1.1163833141326904,0.0620212952295939,0.1655324627551959,1800.0,False,180,180
0,SP180_MOI300,3600,1200,900,180.0,300.0,45989.19999999997,39697.49999999997,6291.700000000001,0.8952134030086049,5,11,0,83,10920,0.8550550937652588,0.0777322812513871,0.1007326007326007,1100.0,False,180,300
1,SP180_MOI300,3600,1200,900,180.0,300.0,46058.79999999999,39233.2,6825.599999999994,0.98267255821572,6,15,0,80,10911,1.241899013519287,0.0827932675679524,0.1374759417102007,1500.0,False,180,300
2,SP180_MOI300,3600,1200,900,180.0,300.0,44225.59999999999,36489.0,7736.5999999999885,1.1975948193328756,7,15,0,79,10910,1.2567243576049805,0.083781623840332,0.1374885426214482,1500.0,False,180,300
3,SP180_MOI300,3600,1200,900,180.0,300.0,40852.49999999997,36113.899999999994,4738.599999999975,0.7411351064515045,4,14,0,79,10908,1.0301010608673096,0.0735786472048078,0.1283461679501283,1400.0,False,180,300
4,SP180_MOI300,3600,1200,900,180.0,300.0,41372.59999999998,35360.099999999984,6012.499999999992,0.9604247240735816,6,16,0,78,10879,1.2363049983978271,0.0772690623998642,0.1470723412078316,1600.0,False,180,300
5,SP180_MOI300,3600,1200,900,180.0,300.0,41925.89999999992,34787.899999999936,7137.9999999999845,1.1589642969519305,4,11,0,83,10887,0.8003253936767578,0.0727568539706143,0.1010379351520161,1100.0,False,180,300
6,SP180_MOI300,3600,1200,900,180.0,300.0,37001.59999999999,30116.09999999999,6885.499999999997,1.1812646170431542,9,16,0,59,8426,127.39668369293211,7.962292730808258,0.189888440541182,1600.0,True,180,300
7,SP180_MOI300,3600,1200,900,180.0,300.0,42436.79999999994,36075.49999999996,6361.299999999971,0.9959906124837968,5,13,0,81,10917,0.8786251544952393,0.0675865503457876,0.1190803334249336,1300.0,False,180,300
8,SP180_MOI300,3600,1200,900,180.0,300.0,41428.399999999965,35812.899999999994,5615.499999999969,0.8856674182017795,6,12,0,82,10889,0.8927452564239502,0.0743954380353291,0.1102029571126825,1200.0,False,180,300
9,SP180_MOI300,3600,1200,900,180.0,300.0,41126.49999999996,36587.49999999997,4538.999999999994,0.700727519832405,8,12,0,81,10890,0.7795064449310303,0.0649588704109191,0.1101928374655647,1200.0,False,180,300
10,SP180_MOI300,3600,1200,900,180.0,300.0,38594.899999999994,34289.1,4305.799999999996,0.7092829070308786,7,17,0,77,10904,1.2690420150756836,0.0746495302985696,0.1559060895084372,1700.0,False,180,300
11,SP180_MOI300,3600,1200,900,180.0,300.0,42021.89999999998,37564.29999999999,4457.5999999999885,0.670266511227209,5,14,0,80,10915,1.0662941932678225,0.0761638709477015,0.1282638570774164,1400.0,False,180,300
12,SP180_MOI300,3600,1200,900,180.0,300.0,45712.7,36578.6,9134.100000000006,1.4104588144764652,6,12,0,82,10904,0.8934779167175293,0.0744564930597941,0.1100513573000733,1200.0,False,180,300
13,SP180_MOI300,3600,1200,900,180.0,300.0,43859.59999999998,39326.59999999997,4533.000000000009,0.6510600464311203,5,13,0,81,10897,0.9841511249542236,0.0757039326887864,0.1192988896026429,1300.0,False,180,300
14,SP180_MOI300,3600,1200,900,180.0,300.0,41167.69999999991,35654.49999999995,5513.199999999963,0.873395849267053,6,14,0,79,10890,1.084255933761597,0.0774468524115426,0.1285583103764921,1400.0,False,180,300
15,SP180_MOI300,3600,1200,900,180.0,300.0,43064.40000000002,38868.50000000002,4195.900000000001,0.6097461615786222,7,15,0,79,10916,1.014911651611328,0.0676607767740885,0.1374129717845364,1500.0,False,180,300
16,SP180_MOI300,3600,1200,900,180.0,300.0,45919.69999999997,39118.69999999997,6800.999999999997,0.981996834261864,8,11,0,83,10911,0.7821817398071289,0.0711074308915571,0.1008156905874805,1100.0,False,180,300
17,SP180_MOI300,3600,1200,900,180.0,300.0,43925.1,38769.99999999999,5155.100000000003,0.75103991700845,6,15,0,79,10897,1.2047460079193115,0.0803164005279541,0.1376525649261264,1500.0,False,180,300
18,SP180_MOI300,3600,1200,900,180.0,300.0,47927.59999999997,38819.699999999975,9107.899999999994,1.3252194627475735,8,17,0,76,10901,1.090580701828003,0.0641518059898825,0.1559489955049995,1700.0,False,180,300
19,SP180_MOI300,3600,1200,900,180.0,300.0,43641.99999999995,39560.79999999998,4081.199999999975,0.5826993576280716,6,15,0,79,10911,1.1118617057800293,0.0741241137186686,0.1374759417102007,1500.0,False,180,300
